ISIN,Bond Code,Issuer,Bond Type,Issue Date,Lates Rating
CND10006S9G8,230016,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-24,---
CND10006S9G8,230016,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-24,---
CND10006S9G8,230016,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-24,---
CND10006S9G8,230016,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-24,---
CND10006S9G8,230016,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-24,---
CND10006S9G8,230016,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-24,---
CND10006S9G8,230016,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-24,---
CND10006S9G8,230016,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-24,---
CND10006S9G8,230016,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-24,---
CND10006S9G8,230016,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-24,---
CND10006S9G8,230016,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-24,---
CND10006S9G8,230016,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-24,---
CND10006S9G8,230016,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-24,---
CND10006SSF9,239943,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-21,---
CND10006SSF9,239943,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-21,---
CND10006SSF9,239943,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-21,---
CND10006SSF9,239943,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-21,---
CND10006SSF9,239943,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-21,---
CND10006SSF9,239943,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-21,---
CND10006SSF9,239943,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-21,---
CND10006SSF9,239943,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-21,---
CND10006SSF9,239943,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-21,---
CND10006SSF9,239943,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-21,---
CND10006SSF9,239943,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-21,---
CND10006SSF9,239943,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-21,---
CND10006SSF9,239943,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-21,---
CND10006SSF9,239943,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-21,---
CND10006SSF9,239943,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-21,---
CND10006RXQ8,239942,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006RXQ8,239942,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006RXQ8,239942,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006RXQ8,239942,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006RXQ8,239942,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006RXQ8,239942,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006RXQ8,239942,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006RXQ8,239942,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006RXQ8,239942,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006RXQ8,239942,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006RXQ8,239942,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006RXQ8,239942,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006RXQ8,239942,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006RXQ8,239942,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006RXQ8,239942,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJH0,230015,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJH0,230015,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJH0,230015,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJH0,230015,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJH0,230015,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJH0,230015,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJH0,230015,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJH0,230015,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJH0,230015,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJH0,230015,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJH0,230015,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJH0,230015,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJH0,230015,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJH0,230015,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJH0,230015,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJG2,239941,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJG2,239941,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJG2,239941,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJG2,239941,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJG2,239941,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJG2,239941,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJG2,239941,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJG2,239941,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJG2,239941,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJG2,239941,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJG2,239941,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJG2,239941,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJG2,239941,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJG2,239941,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006PJG2,239941,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-14,---
CND10006NHK3,239940,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-07,---
CND10006NHK3,239940,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-07,---
CND10006NHK3,239940,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-07,---
CND10006NHK3,239940,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-07,---
CND10006NHK3,239940,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-07,---
CND10006NHK3,239940,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-07,---
CND10006NHK3,239940,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-07,---
CND10006NHK3,239940,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-07,---
CND10006NHK3,239940,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-07,---
CND10006NHK3,239940,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-07,---
CND10006NHK3,239940,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-07,---
CND10006NHK3,239940,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-07,---
CND10006NHK3,239940,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-07,---
CND10006NHK3,239940,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-07,---
CND10006NHK3,239940,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-07,---
CND10006NHL1,239939,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHL1,239939,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHL1,239939,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHL1,239939,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHL1,239939,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHL1,239939,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHL1,239939,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHL1,239939,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHL1,239939,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHL1,239939,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHL1,239939,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHL1,239939,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHL1,239939,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHL1,239939,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHL1,239939,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHM9,239938,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHM9,239938,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHM9,239938,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHM9,239938,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHM9,239938,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHM9,239938,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHM9,239938,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHM9,239938,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHM9,239938,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHM9,239938,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHM9,239938,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHM9,239938,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHM9,239938,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHM9,239938,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006NHM9,239938,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-07-05,---
CND10006KWD3,230014,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-21,---
CND10006KWD3,230014,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-21,---
CND10006KWD3,230014,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-21,---
CND10006KWD3,230014,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-21,---
CND10006KWD3,230014,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-21,---
CND10006KWD3,230014,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-21,---
CND10006KWD3,230014,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-21,---
CND10006KWD3,230014,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-21,---
CND10006KWD3,230014,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-21,---
CND10006KWD3,230014,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-21,---
CND10006KWD3,230014,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-21,---
CND10006KWD3,230014,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-21,---
CND10006KWD3,230014,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-21,---
CND10006KWD3,230014,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-21,---
CND10006KWD3,230014,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-21,---
CND10006M698,239937,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-16,---
CND10006M698,239937,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-16,---
CND10006M698,239937,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-16,---
CND10006M698,239937,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-16,---
CND10006M698,239937,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-16,---
CND10006M698,239937,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-16,---
CND10006M698,239937,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-16,---
CND10006M698,239937,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-16,---
CND10006M698,239937,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-16,---
CND10006M698,239937,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-16,---
CND10006M698,239937,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-16,---
CND10006M698,239937,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-16,---
CND10006M698,239937,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-16,---
CND10006M698,239937,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-16,---
CND10006M698,239937,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-16,---
CND10006JM06,230013,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-14,---
CND10006JM06,230013,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-14,---
CND10006JM06,230013,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-14,---
CND10006JM06,230013,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-14,---
CND10006JM06,230013,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-14,---
CND10006JM06,230013,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-14,---
CND10006JM06,230013,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-14,---
CND10006JM06,230013,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-14,---
CND10006JM06,230013,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-14,---
CND10006JM06,230013,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-14,---
CND10006JM06,230013,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-14,---
CND10006JM06,230013,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-14,---
CND10006JM06,230013,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-14,---
CND10006JM06,230013,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-14,---
CND10006JM06,230013,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-14,---
CND10006K5N0,239936,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006K5N0,239936,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006K5N0,239936,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006K5N0,239936,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006K5N0,239936,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006K5N0,239936,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006K5N0,239936,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006K5N0,239936,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006K5N0,239936,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006K5N0,239936,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006K5N0,239936,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006K5N0,239936,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006K5N0,239936,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006K5N0,239936,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006K5N0,239936,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006JD64,239935,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006JD64,239935,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006JD64,239935,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006JD64,239935,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006JD64,239935,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006JD64,239935,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006JD64,239935,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006JD64,239935,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006JD64,239935,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006JD64,239935,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006JD64,239935,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006JD64,239935,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006JD64,239935,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006JD64,239935,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006JD64,239935,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-09,---
CND10006JLY4,239934,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLY4,239934,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLY4,239934,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLY4,239934,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLY4,239934,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLY4,239934,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLY4,239934,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLY4,239934,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLY4,239934,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLY4,239934,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLY4,239934,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLY4,239934,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLY4,239934,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLY4,239934,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLY4,239934,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLZ1,239933,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLZ1,239933,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLZ1,239933,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLZ1,239933,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLZ1,239933,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLZ1,239933,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLZ1,239933,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLZ1,239933,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLZ1,239933,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLZ1,239933,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLZ1,239933,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLZ1,239933,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLZ1,239933,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLZ1,239933,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JLZ1,239933,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-07,---
CND10006JDS3,239932,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-02,---
CND10006JDS3,239932,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-02,---
CND10006JDS3,239932,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-02,---
CND10006JDS3,239932,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-02,---
CND10006JDS3,239932,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-02,---
CND10006JDS3,239932,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-02,---
CND10006JDS3,239932,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-02,---
CND10006JDS3,239932,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-02,---
CND10006JDS3,239932,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-02,---
CND10006JDS3,239932,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-02,---
CND10006JDS3,239932,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-02,---
CND10006JDS3,239932,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-02,---
CND10006JDS3,239932,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-02,---
CND10006JDS3,239932,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-02,---
CND10006JDS3,239932,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-06-02,---
CND10006HB01,239931,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-26,---
CND10006HB01,239931,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-26,---
CND10006HB01,239931,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-26,---
CND10006HB01,239931,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-26,---
CND10006HB01,239931,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-26,---
CND10006HB01,239931,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-26,---
CND10006HB01,239931,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-26,---
CND10006HB01,239931,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-26,---
CND10006HB01,239931,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-26,---
CND10006HB01,239931,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-26,---
CND10006HB01,239931,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-26,---
CND10006HB01,239931,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-26,---
CND10006HB01,239931,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-26,---
CND10006HB01,239931,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-26,---
CND10006HB01,239931,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-26,---
CND10006GPT1,230012,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-24,---
CND10006GPT1,230012,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-24,---
CND10006GPT1,230012,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-24,---
CND10006GPT1,230012,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-24,---
CND10006GPT1,230012,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-24,---
CND10006GPT1,230012,ofFinanceofthePeople¡¯sRepublicofChinaTreasury,Bond,2023-05-24,---
